date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_12_normalized,smart_12_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_190_normalized,smart_190_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,manufacturer
2022-02-16,Z302SYZK,ST4000DM000,4000787030016.0,1,92.0,221122596.0,93.0,0.0,100.0,16.0,99.0,1432.0,87.0,522245437.0,36.0,56868.0,100.0,0.0,100.0,15.0,38.0,62.0,96.0,5.0,74.0,26.0,100.0,3.0,90.0,20920.0,26.0,26.0,89.0,1904.0,89.0,1904.0,200.0,0.0,100.0,56746.0,100.0,70648007616.0,100.0,344229023447.0,seagate
2022-02-17,ZA14E9TL,ST8000NM0055,8001563222016.0,1,50.0,237335130.0,89.0,0.0,100.0,18.0,95.0,20392.0,93.0,2051283342.0,51.0,43058.0,100.0,0.0,100.0,17.0,39.0,61.0,100.0,4295032833.0,75.0,25.0,100.0,21.0,74.0,52048.0,25.0,25.0,100.0,16.0,100.0,16.0,200.0,0.0,100.0,43012.0,100.0,84837915376.0,100.0,338142325844.0,seagate
2022-02-17,ZA12RB2D,ST8000DM002,8001563222016.0,1,39.0,153868784.0,84.0,0.0,100.0,10.0,61.0,23888.0,93.0,1947468773.0,47.0,47186.0,100.0,0.0,100.0,9.0,1.0,159.0,100.0,4295032833.0,59.0,41.0,100.0,1.0,72.0,57380.0,41.0,41.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,47100.0,100.0,93345620920.0,100.0,317988244994.0,seagate
2022-02-18,ZLW18EGQ,ST14000NM001G,14000519643136.0,1,80.0,108979704.0,97.0,0.0,100.0,3.0,100.0,64.0,84.0,273338309.0,86.0,12789.0,100.0,0.0,100.0,3.0,38.0,62.0,100.0,786444.0,62.0,38.0,100.0,1.0,100.0,1855.0,38.0,38.0,1.0,60544.0,1.0,60544.0,200.0,0.0,100.0,12259.0,100.0,82417700200.0,100.0,195035548264.0,seagate
2022-02-18,Z304KCM4,ST4000DM000,4000787030016.0,1,119.0,2289920.0,91.0,0.0,100.0,17.0,100.0,0.0,83.0,211968452.0,37.0,55821.0,100.0,0.0,100.0,17.0,57.0,43.0,100.0,0.0,77.0,23.0,100.0,0.0,97.0,7687.0,23.0,23.0,100.0,24.0,100.0,24.0,200.0,0.0,100.0,55722.0,100.0,65380977568.0,100.0,389926931316.0,seagate
2022-02-18,Z305K25L,ST4000DM000,4000787030016.0,1,120.0,235749888.0,91.0,0.0,100.0,13.0,100.0,8.0,89.0,853871062.0,41.0,52485.0,100.0,0.0,100.0,13.0,64.0,36.0,100.0,0.0,64.0,36.0,100.0,0.0,75.0,50718.0,36.0,36.0,100.0,56.0,100.0,56.0,200.0,0.0,100.0,52112.0,100.0,57574326056.0,100.0,328266216538.0,seagate
2022-02-19,ZJV3CKGR,ST12000NM0007,12000138625024.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seagate
2022-02-19,Z3057BXR,ST4000DM000,4000787030016.0,1,119.0,224079136.0,92.0,0.0,100.0,11.0,100.0,432.0,84.0,331267554.0,38.0,54336.0,100.0,0.0,100.0,9.0,1.0,146.0,100.0,0.0,78.0,22.0,100.0,0.0,83.0,34858.0,22.0,22.0,76.0,4016.0,76.0,4016.0,200.0,0.0,100.0,53793.0,100.0,64377964768.0,100.0,348945836653.0,seagate
2022-02-19,S301GR0Z,ST4000DM000,4000787030016.0,1,119.0,215818592.0,91.0,0.0,100.0,36.0,100.0,0.0,87.0,661791331.0,36.0,56487.0,100.0,0.0,100.0,36.0,79.0,21.0,100.0,0.0,73.0,27.0,100.0,6.0,96.0,8584.0,27.0,27.0,100.0,8.0,100.0,8.0,200.0,0.0,100.0,56295.0,100.0,72945758880.0,100.0,362468983483.0,seagate
2022-02-19,Z304HKEH,ST4000DM000,4000787030016.0,1,114.0,60803352.0,95.0,0.0,100.0,5.0,100.0,0.0,82.0,173430592.0,38.0,55092.0,100.0,0.0,100.0,5.0,71.0,29.0,100.0,0.0,80.0,20.0,100.0,0.0,93.0,14380.0,20.0,20.0,100.0,32.0,100.0,32.0,200.0,0.0,100.0,54957.0,100.0,65707091408.0,100.0,327365770805.0,seagate
2022-02-19,Z304KC93,ST4000DM000,4000787030016.0,1,117.0,131944448.0,91.0,0.0,100.0,21.0,99.0,1248.0,89.0,891908299.0,38.0,54837.0,100.0,0.0,100.0,21.0,1.0,105.0,100.0,0.0,81.0,19.0,100.0,4.0,97.0,7337.0,19.0,19.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,54777.0,100.0,61843303192.0,100.0,384921400171.0,seagate
2022-02-19,ZA16DK6Z,ST8000NM0055,8001563222016.0,1,81.0,132183560.0,89.0,0.0,100.0,42.0,100.0,32.0,94.0,2332531412.0,51.0,43373.0,100.0,0.0,100.0,42.0,100.0,0.0,100.0,0.0,54.0,46.0,100.0,28.0,71.0,58718.0,46.0,46.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,43325.0,100.0,86525249912.0,100.0,343869122390.0,seagate
2022-02-19,Z304KBP4,ST4000DM000,4000787030016.0,1,108.0,20817032.0,91.0,0.0,100.0,17.0,100.0,8.0,80.0,111462154.0,37.0,55829.0,100.0,0.0,100.0,17.0,64.0,36.0,100.0,0.0,77.0,23.0,100.0,0.0,96.0,9511.0,23.0,23.0,100.0,8.0,100.0,8.0,200.0,0.0,100.0,55716.0,100.0,66507747440.0,100.0,365593596391.0,seagate
2022-02-20,ZHZ1V8G9,ST12000NM0008,12000138625024.0,1,80.0,93870280.0,96.0,0.0,100.0,3.0,100.0,0.0,79.0,73892600.0,77.0,20328.0,100.0,0.0,100.0,3.0,92.0,8.0,100.0,0.0,72.0,28.0,100.0,262.0,100.0,1024.0,28.0,28.0,100.0,72.0,100.0,72.0,200.0,0.0,100.0,20188.0,100.0,84121312800.0,100.0,237506148664.0,seagate
2022-02-20,ZA12BK73,ST8000DM002,8001563222016.0,1,83.0,198724728.0,84.0,0.0,100.0,12.0,100.0,88.0,94.0,2444747026.0,45.0,48715.0,100.0,0.0,100.0,12.0,87.0,13.0,100.0,0.0,62.0,38.0,100.0,7.0,90.0,21681.0,38.0,38.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,48648.0,100.0,89850084920.0,100.0,400853175192.0,seagate
2022-02-20,Z3051Y15,ST4000DM000,4000787030016.0,1,115.0,91526608.0,93.0,0.0,100.0,21.0,92.0,9984.0,77.0,57335170.0,39.0,54209.0,100.0,0.0,100.0,20.0,1.0,149.0,100.0,0.0,72.0,28.0,100.0,0.0,84.0,33383.0,28.0,28.0,99.0,296.0,99.0,296.0,200.0,0.0,100.0,53873.0,100.0,62286449824.0,100.0,310312476606.0,seagate
2022-02-21,Z305D6MS,ST4000DM000,4000787030016.0,1,108.0,96014552.0,91.0,0.0,100.0,12.0,100.0,8.0,83.0,205790044.0,40.0,53134.0,100.0,0.0,100.0,12.0,41.0,59.0,100.0,3.0,66.0,34.0,100.0,0.0,97.0,6109.0,34.0,34.0,95.0,872.0,95.0,872.0,200.0,0.0,100.0,53034.0,100.0,64785290320.0,100.0,855141306254.0,seagate
2022-02-21,ZA15A9LY,ST8000NM0055,8001563222016.0,1,80.0,91058768.0,98.0,0.0,100.0,2.0,100.0,0.0,88.0,4900576286.0,96.0,4104.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,45.0,100.0,269.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,4092.0,100.0,19928979720.0,100.0,31851684422.0,seagate
2022-02-22,ZHZ63EKK,ST12000NM0008,12000138625024.0,1,79.0,163560896.0,90.0,0.0,100.0,11.0,100.0,432.0,86.0,428002974.0,80.0,17520.0,100.0,0.0,100.0,11.0,76.0,24.0,100.0,30065229831.0,58.0,42.0,100.0,2.0,99.0,3278.0,42.0,42.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,16859.0,100.0,69492083496.0,100.0,307869850282.0,seagate
2022-02-22,ZA174PEB,ST8000NM0055,8001563222016.0,1,84.0,240127216.0,91.0,0.0,100.0,7.0,100.0,80.0,90.0,1043142800.0,54.0,40578.0,100.0,0.0,100.0,7.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,105.0,88.0,25416.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,40522.0,100.0,75943255112.0,100.0,400604696028.0,seagate
2022-02-23,Z305D3DM,ST4000DM000,4000787030016.0,1,97.0,120999327.0,91.0,0.0,100.0,14.0,99.0,1360.0,90.0,998654363.0,40.0,52944.0,100.0,0.0,100.0,14.0,70.0,30.0,100.0,0.0,69.0,31.0,100.0,0.0,96.0,8404.0,31.0,31.0,100.0,56.0,100.0,56.0,200.0,0.0,100.0,52740.0,100.0,60693608832.0,100.0,358479506683.0,seagate
2022-02-23,ZA14ZBT9,ST8000NM0055,8001563222016.0,1,56.0,159827384.0,84.0,0.0,100.0,12.0,66.0,3280.0,94.0,2508662538.0,53.0,41189.0,100.0,0.0,100.0,12.0,1.0,548.0,100.0,4295032833.0,76.0,24.0,100.0,2.0,75.0,50347.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,41123.0,100.0,81940577488.0,100.0,364078996944.0,seagate
2022-02-23,ZHZ3PGBL,ST12000NM0008,12000138625024.0,1,83.0,213132360.0,96.0,0.0,99.0,1201.0,100.0,0.0,86.0,413537919.0,79.0,19091.0,100.0,0.0,99.0,1201.0,100.0,0.0,100.0,124555952157.0,69.0,31.0,100.0,1186.0,99.0,2872.0,31.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,18754.0,100.0,67301799992.0,100.0,314259865520.0,seagate
2022-02-23,ZL0052RQ,ST12000NM0008,12000138625024.0,1,83.0,206865088.0,97.0,0.0,100.0,3.0,100.0,0.0,88.0,572001527.0,86.0,12721.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,4295032833.0,80.0,20.0,100.0,0.0,100.0,594.0,20.0,20.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,12617.0,100.0,50102466920.0,100.0,155430128135.0,seagate
2022-02-24,ZA17ZPA2,ST8000NM0055,8001563222016.0,1,47.0,218535968.0,89.0,0.0,100.0,13.0,87.0,53760.0,93.0,2123440085.0,56.0,39353.0,100.0,0.0,100.0,11.0,1.0,184.0,100.0,8590065666.0,79.0,21.0,100.0,66.0,91.0,19855.0,21.0,21.0,100.0,24.0,100.0,24.0,200.0,0.0,100.0,39266.0,100.0,73419570968.0,100.0,484600761424.0,seagate
2022-02-24,Z303QQY0,ST4000DM000,4000787030016.0,1,119.0,220260568.0,92.0,0.0,100.0,8.0,100.0,0.0,82.0,181169277.0,37.0,55277.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,2.0,93.0,14124.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,55130.0,100.0,64630488560.0,100.0,319646500150.0,seagate
2022-02-25,ZA180ZBN,ST8000NM0055,8001563222016.0,1,81.0,125596176.0,91.0,0.0,100.0,7.0,100.0,0.0,92.0,1673304811.0,55.0,39841.0,100.0,0.0,100.0,7.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,5.0,71.0,58129.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,39777.0,100.0,78544953912.0,100.0,340639178478.0,seagate
2022-02-25,ZHZ62WZT,ST12000NM0008,12000138625024.0,1,82.0,164707656.0,95.0,0.0,100.0,4.0,100.0,0.0,85.0,342556015.0,81.0,17483.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,0.0,69.0,31.0,100.0,1.0,100.0,1989.0,31.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,17129.0,100.0,70773175336.0,100.0,289255772250.0,seagate
2022-02-25,ZA12QCBQ,ST8000DM002,8001563222016.0,1,54.0,50051768.0,94.0,0.0,100.0,3.0,99.0,3992.0,92.0,1763940321.0,45.0,48844.0,100.0,0.0,100.0,3.0,86.0,14.0,100.0,0.0,58.0,42.0,100.0,6.0,90.0,21148.0,42.0,42.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,48780.0,100.0,91662444800.0,100.0,428820053948.0,seagate
2022-02-25,ZA12KYXQ,ST8000DM002,8001563222016.0,1,83.0,179300424.0,84.0,0.0,100.0,10.0,100.0,2952.0,89.0,810805247.0,46.0,47380.0,100.0,0.0,100.0,10.0,42.0,58.0,100.0,0.0,49.0,51.0,100.0,2.0,73.0,55299.0,51.0,51.0,100.0,448.0,100.0,448.0,200.0,0.0,100.0,47334.0,100.0,94672640848.0,100.0,354486062654.0,seagate
2022-02-25,ZJV3C35F,ST12000NM0007,12000138625024.0,1,83.0,203717480.0,90.0,0.0,100.0,9.0,100.0,2152.0,80.0,26472141338.0,76.0,21368.0,100.0,0.0,100.0,9.0,97.0,3.0,100.0,4295098370.0,65.0,35.0,100.0,256.0,100.0,1289.0,35.0,35.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,21160.0,100.0,83827132568.0,100.0,304560568132.0,seagate
2022-02-26,Z304L9K1,ST4000DM000,4000787030016.0,1,109.0,104857480.0,95.0,0.0,100.0,5.0,100.0,96.0,81.0,163187737.0,38.0,55008.0,100.0,0.0,100.0,5.0,1.0,160.0,100.0,0.0,78.0,22.0,100.0,0.0,97.0,6045.0,22.0,22.0,99.0,248.0,99.0,248.0,200.0,0.0,100.0,54954.0,100.0,61044687584.0,100.0,423841656411.0,seagate
2022-02-26,ZHZ4380C,ST12000NM0008,12000138625024.0,1,80.0,100997144.0,99.0,0.0,100.0,1.0,100.0,40.0,71.0,211116451217.0,77.0,20473.0,100.0,0.0,100.0,1.0,99.0,1.0,100.0,21475164165.0,71.0,29.0,100.0,214.0,100.0,1009.0,29.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,20250.0,100.0,84516677440.0,100.0,219051816100.0,seagate
2022-02-26,ZHZ4XAXZ,ST12000NM0008,12000138625024.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seagate
2022-02-27,Z302SWQ3,ST4000DM000,4000787030016.0,1,118.0,191112680.0,92.0,0.0,100.0,19.0,95.0,6968.0,87.0,630319884.0,36.0,56845.0,100.0,0.0,100.0,18.0,1.0,158.0,100.0,0.0,75.0,25.0,100.0,0.0,93.0,15703.0,25.0,25.0,82.0,3072.0,82.0,3072.0,200.0,0.0,100.0,56558.0,100.0,69310001720.0,100.0,359711658331.0,seagate
2022-02-27,Z305D2M9,ST4000DM000,4000787030016.0,1,99.0,62669673.0,92.0,0.0,100.0,19.0,100.0,128.0,86.0,450338398.0,40.0,53307.0,100.0,0.0,100.0,18.0,1.0,136.0,100.0,0.0,63.0,37.0,100.0,2.0,98.0,4527.0,37.0,37.0,92.0,1464.0,92.0,1464.0,200.0,0.0,100.0,53230.0,100.0,64125755920.0,100.0,360802312730.0,seagate
2022-02-27,ZL005BP7,ST12000NM0008,12000138625024.0,1,84.0,224413096.0,94.0,0.0,100.0,5.0,100.0,0.0,87.0,476731500.0,84.0,14804.0,100.0,0.0,100.0,5.0,100.0,0.0,100.0,0.0,69.0,31.0,100.0,3.0,100.0,1371.0,31.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,14410.0,100.0,47803452232.0,100.0,150424367783.0,seagate
2022-02-27,ZA14JFK0,ST8000NM0055,8001563222016.0,1,62.0,196112688.0,84.0,0.0,100.0,870.0,78.0,24232.0,88.0,645542765.0,53.0,41859.0,100.0,0.0,100.0,870.0,1.0,125.0,100.0,0.0,62.0,38.0,100.0,859.0,76.0,48390.0,38.0,38.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,41799.0,100.0,96969802255.0,100.0,359165396362.0,seagate
2022-02-27,ZHZ4NHDL,ST12000NM0008,12000138625024.0,1,78.0,57856368.0,90.0,0.0,100.0,8.0,100.0,8.0,88.0,704392970.0,78.0,19830.0,100.0,0.0,100.0,6.0,27.0,73.0,100.0,0.0,74.0,26.0,100.0,188.0,100.0,964.0,26.0,26.0,100.0,8.0,100.0,8.0,200.0,0.0,100.0,19625.0,100.0,68769464424.0,100.0,338271885126.0,seagate
2022-02-28,ZJV3CGPM,ST12000NM0007,12000138625024.0,1,81.0,138298448.0,89.0,0.0,100.0,10.0,100.0,960.0,85.0,296841596.0,76.0,21430.0,100.0,0.0,100.0,10.0,100.0,0.0,100.0,0.0,62.0,38.0,100.0,292.0,100.0,1300.0,38.0,38.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,21224.0,100.0,83293100576.0,100.0,322119062374.0,seagate
2022-02-28,ZA13ZL3J,ST8000DM002,8001563222016.0,1,84.0,237951840.0,84.0,0.0,100.0,63.0,100.0,128.0,87.0,513269819.0,49.0,44769.0,100.0,0.0,100.0,63.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,55.0,72.0,56738.0,33.0,33.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,44684.0,100.0,88529175408.0,100.0,344221758823.0,seagate
2022-03-01,ZLW18EZW,ST14000NM001G,14000519643136.0,1,60.0,24113424.0,97.0,0.0,100.0,3.0,59.0,62312.0,84.0,244830202.0,86.0,12671.0,100.0,0.0,100.0,3.0,1.0,953.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,962.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,12451.0,100.0,82912601304.0,100.0,177122023472.0,seagate
2022-03-01,ZA18AB8M,ST8000NM0055,8001563222016.0,1,83.0,217118528.0,89.0,0.0,100.0,18.0,100.0,48.0,96.0,3642009362.0,54.0,40638.0,100.0,0.0,100.0,18.0,94.0,6.0,100.0,0.0,63.0,37.0,100.0,60.0,86.0,29560.0,37.0,37.0,100.0,40.0,100.0,40.0,200.0,0.0,100.0,40533.0,100.0,82111158816.0,100.0,347792259630.0,seagate
2022-03-01,ZHZ4EQMD,ST12000NM0008,12000138625024.0,1,83.0,201789432.0,93.0,0.0,100.0,6.0,100.0,8.0,81.0,126254812.0,77.0,20587.0,100.0,0.0,100.0,6.0,1.0,128.0,100.0,12885229573.0,69.0,31.0,100.0,184.0,99.0,2222.0,31.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,20188.0,100.0,80366911472.0,100.0,308264470698.0,seagate
2022-03-01,ZA13JCWP,ST8000DM002,8001563222016.0,1,74.0,27080712.0,85.0,0.0,100.0,11.0,100.0,80.0,92.0,1570436677.0,49.0,44804.0,100.0,0.0,100.0,11.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,3.0,73.0,55036.0,35.0,35.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,44724.0,100.0,88552178216.0,100.0,347780338109.0,seagate
2022-03-01,ZHZ62PN4,ST12000NM0008,12000138625024.0,1,79.0,77024544.0,95.0,0.0,100.0,4.0,100.0,0.0,84.0,256226940.0,81.0,17012.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,0.0,64.0,36.0,100.0,1.0,100.0,949.0,36.0,36.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,16877.0,100.0,78402736336.0,100.0,222944433114.0,seagate
2022-03-01,ZA180QB2,ST8000NM0055,8001563222016.0,1,64.0,205916288.0,89.0,0.0,100.0,14.0,83.0,2888.0,94.0,2580261209.0,55.0,39474.0,100.0,0.0,100.0,14.0,55.0,45.0,100.0,0.0,60.0,40.0,100.0,67.0,86.0,28284.0,40.0,40.0,100.0,8.0,100.0,8.0,200.0,0.0,100.0,39435.0,100.0,73980891312.0,100.0,388668778636.0,seagate
2022-03-01,ZA1810FV,ST8000NM0055,8001563222016.0,1,82.0,146596712.0,89.0,0.0,100.0,15.0,100.0,16.0,92.0,1651182435.0,55.0,39468.0,100.0,0.0,100.0,15.0,91.0,9.0,100.0,0.0,67.0,33.0,100.0,45.0,86.0,29130.0,33.0,33.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,39430.0,100.0,73866078560.0,100.0,386136456510.0,seagate
2022-03-01,Z3029ZE0,ST4000DM000,4000787030016.0,1,112.0,47649648.0,92.0,0.0,100.0,8.0,100.0,344.0,88.0,681026920.0,32.0,60220.0,100.0,0.0,100.0,8.0,1.0,528.0,100.0,0.0,84.0,16.0,100.0,1.0,82.0,37199.0,16.0,16.0,98.0,384.0,98.0,384.0,200.0,0.0,100.0,60039.0,100.0,75557843216.0,100.0,342400225385.0,seagate
2022-03-01,ZA12RB0J,ST8000DM002,8001563222016.0,1,83.0,209678144.0,84.0,0.0,100.0,16.0,100.0,16.0,93.0,1916265775.0,45.0,48930.0,100.0,0.0,100.0,16.0,68.0,32.0,100.0,0.0,57.0,43.0,100.0,7.0,90.0,21693.0,43.0,43.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,48867.0,100.0,91685437576.0,100.0,387191091642.0,seagate
2022-03-02,ZHZ6F6VP,ST12000NM0008,12000138625024.0,1,78.0,60679144.0,99.0,0.0,100.0,1.0,100.0,0.0,88.0,666908207.0,84.0,14384.0,100.0,0.0,100.0,1.0,99.0,1.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,605.0,30.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,14313.0,100.0,59493221896.0,100.0,187150190800.0,seagate
2022-03-02,ZA16DV15,ST8000NM0055,8001563222016.0,1,61.0,176968576.0,91.0,0.0,100.0,7.0,41.0,38944.0,89.0,773628708.0,51.0,43631.0,100.0,0.0,100.0,7.0,1.0,513.0,100.0,4297850925.0,58.0,42.0,100.0,85.0,82.0,36175.0,42.0,42.0,100.0,0.0,100.0,0.0,200.0,43.0,100.0,43556.0,100.0,84557177320.0,100.0,351221769620.0,seagate
2022-03-02,S301GQ7W,ST4000DM000,4000787030016.0,1,92.0,63422434.0,91.0,0.0,100.0,22.0,96.0,2944.0,87.0,667951554.0,36.0,56762.0,100.0,0.0,100.0,22.0,1.0,100.0,100.0,0.0,73.0,27.0,100.0,0.0,93.0,15236.0,27.0,27.0,91.0,1536.0,91.0,1536.0,200.0,0.0,100.0,56516.0,100.0,70177422864.0,100.0,347998549906.0,seagate
2022-03-02,S300Z79M,ST4000DM000,4000787030016.0,1,117.0,119658280.0,92.0,0.0,100.0,9.0,100.0,0.0,90.0,966639296.0,33.0,59081.0,100.0,0.0,100.0,9.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,12.0,176537.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,58262.0,100.0,65772429808.0,100.0,339496393903.0,seagate
2022-03-02,ZHZ4V7WC,ST12000NM0008,12000138625024.0,1,77.0,46061304.0,95.0,0.0,100.0,4.0,100.0,1464.0,86.0,391741252.0,78.0,19273.0,100.0,0.0,100.0,4.0,90.0,10.0,100.0,0.0,71.0,29.0,100.0,1.0,96.0,9839.0,29.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,17295.0,100.0,80084598896.0,100.0,226114368562.0,seagate
2022-03-03,Z305D21G,ST4000DM000,4000787030016.0,1,118.0,173270408.0,91.0,0.0,100.0,12.0,100.0,0.0,72.0,19092596.0,40.0,53135.0,100.0,0.0,100.0,12.0,75.0,25.0,100.0,0.0,73.0,27.0,100.0,1.0,96.0,8978.0,27.0,27.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,53058.0,100.0,62101530640.0,100.0,351390863473.0,seagate
2022-03-03,Z305PFZK,ST4000DM000,4000787030016.0,1,120.0,238686832.0,91.0,0.0,100.0,16.0,100.0,0.0,90.0,970689503.0,40.0,52788.0,100.0,0.0,100.0,16.0,1.0,106.0,100.0,0.0,70.0,30.0,100.0,0.0,75.0,51067.0,30.0,30.0,94.0,1000.0,94.0,1000.0,200.0,0.0,100.0,52443.0,100.0,57050823528.0,100.0,333623977814.0,seagate
2022-03-03,ZA17ZNQF,ST8000NM0055,8001563222016.0,1,63.0,68596320.0,89.0,0.0,100.0,17.0,99.0,5328.0,94.0,2542520018.0,55.0,40164.0,100.0,0.0,100.0,17.0,99.0,1.0,100.0,0.0,66.0,34.0,100.0,91.0,91.0,19109.0,34.0,34.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,40091.0,100.0,74890876824.0,100.0,556257517256.0,seagate
2022-03-04,S301GRML,ST4000DM000,4000787030016.0,1,107.0,14408656.0,92.0,0.0,100.0,25.0,100.0,40.0,87.0,625819125.0,36.0,56796.0,100.0,0.0,100.0,24.0,1.0,358.0,100.0,0.0,77.0,23.0,100.0,3.0,95.0,11298.0,23.0,23.0,98.0,352.0,98.0,352.0,200.0,0.0,100.0,56591.0,100.0,71871381552.0,100.0,337675547179.0,seagate
2022-03-04,ZA19MRZ6,ST8000DM002,8001563222016.0,1,84.0,228592280.0,91.0,0.0,100.0,5.0,100.0,0.0,89.0,829621243.0,64.0,32324.0,100.0,0.0,100.0,5.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,21.0,159331.0,33.0,33.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,32283.0,100.0,58139096256.0,100.0,268789161085.0,seagate
2022-03-04,ZA174G9S,ST8000NM0055,8001563222016.0,1,52.0,69346760.0,89.0,0.0,100.0,8.0,97.0,13168.0,94.0,2439743047.0,54.0,40819.0,100.0,0.0,100.0,8.0,65.0,35.0,100.0,0.0,78.0,22.0,100.0,93.0,88.0,25287.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,40762.0,100.0,75723338400.0,100.0,450530998378.0,seagate
2022-03-04,ZA1810G2,ST8000NM0055,8001563222016.0,1,71.0,243120084.0,89.0,0.0,100.0,16.0,98.0,9360.0,93.0,1943718532.0,55.0,39552.0,100.0,0.0,100.0,16.0,76.0,24.0,100.0,0.0,67.0,33.0,100.0,126.0,90.0,21406.0,33.0,33.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,39490.0,100.0,74963104808.0,100.0,394795273634.0,seagate
2022-03-04,ZA180Z00,ST8000NM0055,8001563222016.0,1,80.0,103090920.0,89.0,0.0,100.0,19.0,100.0,3792.0,93.0,1891935428.0,55.0,40198.0,100.0,0.0,100.0,19.0,84.0,16.0,100.0,0.0,61.0,39.0,100.0,81.0,88.0,24453.0,39.0,39.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,40150.0,100.0,74115921136.0,100.0,380331625074.0,seagate
2022-03-04,ZHZ4PYPF,ST12000NM0008,12000138625024.0,1,63.0,228312144.0,90.0,0.0,100.0,12.0,81.0,10752.0,88.0,644611146.0,78.0,19933.0,100.0,0.0,100.0,11.0,1.0,124.0,100.0,98785755231.0,78.0,22.0,100.0,217.0,100.0,1249.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,87.0,100.0,19700.0,100.0,69142109760.0,100.0,300472154580.0,seagate
2022-03-04,ZA13G9LF,ST8000NM0055,8001563222016.0,1,84.0,241836208.0,84.0,0.0,100.0,11.0,100.0,8.0,92.0,1488237727.0,53.0,41646.0,100.0,0.0,100.0,11.0,100.0,0.0,100.0,0.0,61.0,39.0,100.0,3.0,70.0,61306.0,39.0,39.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,41621.0,100.0,83222967224.0,100.0,336415862950.0,seagate
